file,segment,sample,time_secs,overtime,ME_frame,time_stamp,horz_gaze_coord,vert_gaze_coord,pupil_diam,pupil_pos_horz,pupil_pos_vert,cr_pos_horz,cr_pos_vert,pupil_recogn,CR_recogn,XDAT
IAN_00001.csv,1,1061,35.41015625,0,8669,16:30:58.649,1343.699951,81.58000183,-4000,-2000,-2000,378.2799988,243.8899994,false,true,0
IAN_00001.csv,1,1062,35.44140625,0,8670,16:30:58.680,1870.22998,-176.0500031,-4000,-2000,-2000,401.6400146,214.2100067,false,true,0
IAN_00001.csv,1,1063,35.4609375,0,8671,16:30:58.702,1870.22998,-176.0500031,-4000,-2000,-2000,401.6400146,214.2100067,false,true,0
IAN_00001.csv,1,1064,35.4921875,0,8672,16:30:58.734,1404.380005,-16.57999992,-4000,-2000,-2000,381.5,227.6300049,false,true,0
IAN_00001.csv,1,1065,35.51171875,0,8673,16:30:58.751,-2000,-2000,-4000,-2000,-2000,-2000,-2000,false,false,0
IAN_00001.csv,1,1066,35.5625,0,8674,16:30:58.802,-78.33000183,422.5100098,-4000,-2000,-2000,317.7600098,257.730011,false,true,0
IAN_00001.csv,1,1067,35.6015625,0,8675,16:30:58.842,-29.93000031,411.4599915,-4000,-2000,-2000,319.769989,257.3999939,false,true,0
IAN_00001.csv,1,1068,35.62890625,0,8676,16:30:58.869,-601.6099854,482.5700073,-4000,-2000,-2000,296.1900024,250.4600067,false,true,0
IAN_00001.csv,1,1069,35.6484375,0,8677,16:30:58.890,-570.0599976,470.8399963,-4000,-2000,-2000,297.5599976,249.3800049,false,true,0
IAN_00001.csv,1,1070,35.6875,0,8678,16:30:58.927,1841.849976,-134.4799957,-4000,-2000,-2000,400.1700134,221,false,true,0
IAN_00001.csv,1,1071,35.7265625,0,8679,16:30:58.967,-600.0100098,597.8300171,-4000,-2000,-2000,295.3599854,272.1400146,false,true,0
IAN_00001.csv,1,1072,35.75,0,8680,16:30:58.991,-2000,-2000,-4000,-2000,-2000,-2000,-2000,false,false,0
IAN_00001.csv,1,1073,35.78125,0,8681,16:30:59.021,-952.6799927,600,-4000,-2000,-2000,281.0499878,260.0899963,false,true,0
IAN_00001.csv,1,1074,35.8203125,0,8682,16:30:59.062,-2000,-2000,-4000,-2000,-2000,-2000,-2000,false,false,0
IAN_00001.csv,1,1075,35.84375,0,8683,16:30:59.082,-2000,-2000,-4000,-2000,-2000,-2000,-2000,false,false,0
IAN_00001.csv,1,1076,35.87890625,0,8684,16:30:59.120,-2000,-2000,-4000,-2000,-2000,-2000,-2000,false,false,0
IAN_00001.csv,1,1077,35.9140625,0,8685,16:30:59.154,1178.369995,-133.6300049,-4000,-2000,-2000,373.230011,197.6999969,false,true,0
IAN_00001.csv,1,1078,35.9453125,0,8686,16:30:59.185,-2000,-2000,-4000,-2000,-2000,-2000,-2000,false,false,0
IAN_00001.csv,1,1079,36.01171875,0,8687,16:30:59.250,259.8200073,192.5200043,-4000,-2000,-2000,333.4299927,222.8000031,false,true,0
IAN_00001.csv,1,1080,36.0390625,0,8688,16:30:59.281,52.20999908,263.4899902,-4000,-2000,-2000,324.3299866,232.2400055,false,true,0
IAN_00001.csv,1,1081,36.05859375,0,8689,16:30:59.298,52.20999908,263.4899902,-4000,-2000,-2000,324.3299866,232.2400055,false,true,0
IAN_00001.csv,1,1082,36.09375,0,8690,16:30:59.333,-100.7099991,333.9299927,-4000,-2000,-2000,317.6099854,240.2200012,false,true,0
IAN_00001.csv,1,1083,36.12890625,0,8691,16:30:59.369,10.14000034,324.1400146,-4000,-2000,-2000,322.1000061,242.3099976,false,true,0
IAN_00001.csv,1,1084,36.16796875,0,8692,16:30:59.409,346.2399902,208.5899963,-4000,-2000,-2000,334.4400024,240.0800018,false,true,0
IAN_00001.csv,1,1085,36.1953125,0,8693,16:30:59.435,492,223.9799957,-4000,-2000,-2000,342.8599854,239.5500031,false,true,0
IAN_00001.csv,1,1086,36.2265625,0,8694,16:30:59.465,-2000,-2000,-4000,-2000,-2000,-2000,-2000,false,false,0
IAN_00001.csv,1,1087,36.2578125,0,8695,16:30:59.499,-95.44999695,396.2200012,-4000,-2000,-2000,317.2999878,252.1600037,false,true,0
IAN_00001.csv,1,1088,36.28515625,0,8696,16:30:59.525,-2.119999886,377.5599976,-4000,-2000,-2000,321.1499939,252,false,true,0
IAN_00001.csv,1,1089,36.3203125,0,8697,16:30:59.560,159.7100067,333.1199951,-4000,-2000,-2000,327.7200012,249.8399963,false,true,0
IAN_00001.csv,1,1090,36.36328125,0,8698,16:30:59.602,330.1000061,271.2099915,-4000,-2000,-2000,333.7900085,248.5800018,false,true,0
IAN_00001.csv,1,1091,36.3828125,0,8699,16:30:59.624,453.1600037,212.8999939,-4000,-2000,-2000,336.6700134,248.0700073,false,true,0
IAN_00001.csv,1,1092,36.4140625,0,8700,16:30:59.656,-2000,-2000,-4000,-2000,-2000,-2000,-2000,false,false,0
IAN_00001.csv,1,1093,36.4453125,0,8701,16:30:59.687,-2000,-2000,-4000,-2000,-2000,-2000,-2000,false,false,0
IAN_00001.csv,1,1094,36.484375,0,8702,16:30:59.726,-742.5800171,602.4500122,-4000,-2000,-2000,289.5499878,267.9700012,false,true,0
IAN_00001.csv,1,1095,36.51171875,0,8703,16:30:59.751,-958.1099854,657.3900146,-4000,-2000,-2000,280.3800049,270.6600037,false,true,0
IAN_00001.csv,1,1096,36.5390625,0,8704,16:30:59.778,-1063.680054,680.5700073,-4000,-2000,-2000,275.9200134,271.2799988,false,true,0
IAN_00001.csv,1,1097,36.57421875,0,8705,16:30:59.814,-933.3599854,644.8200073,-4000,-2000,-2000,281.480011,269.1799927,false,true,0
IAN_00001.csv,1,1098,36.61328125,0,8706,16:30:59.855,-723.3200073,593.8400269,-4000,-2000,-2000,290.3900146,267.0400085,false,true,0
IAN_00001.csv,1,1099,36.65625,0,8707,16:30:59.895,-550.1400146,557.9099731,-4000,-2000,-2000,297.6900024,266.4200134,false,true,0
IAN_00001.csv,1,1100,36.6875,0,8708,16:30:59.927,-416.519989,525.8099976,-4000,-2000,-2000,303.3399963,265.1199951,false,true,0
IAN_00001.csv,1,1101,36.73046875,0,8709,16:30:59.970,-302.5,503.8699951,-4000,-2000,-2000,308.1199951,265.0400085,false,true,0
IAN_00001.csv,1,1102,36.7734375,0,8710,16:31:00.014,-138.4299927,471.6700134,-4000,-2000,-2000,314.9700012,264.8299866,false,true,0
IAN_00001.csv,1,1103,36.8515625,0,8711,16:31:00.093,-237.8000031,466.230011,-4000,-2000,-2000,311.019989,260.2600098,false,true,0
IAN_00001.csv,1,1104,36.88671875,0,8712,16:31:00.125,-132.6699982,447.7099915,-4000,-2000,-2000,315.3900146,260.519989,false,true,0
IAN_00001.csv,1,1105,36.90234375,0,8713,16:31:00.143,-132.6699982,447.7099915,-4000,-2000,-2000,315.3900146,260.519989,false,true,0
IAN_00001.csv,1,1106,36.921875,0,8714,16:31:00.161,24.47999954,477.3999939,150.9199982,318.980011,272.2600098,318.5599976,260.6900024,true,true,0
IAN_00001.csv,1,1107,36.9375,0,8715,16:31:00.179,118.2699966,482.8399963,150.7599945,323.230011,270.2600098,321.7000122,260.1300049,true,true,0
IAN_00001.csv,1,1108,36.9609375,0,8716,16:31:00.199,122.0699997,481.3299866,150.4400024,324.8599854,270.480011,321.7000122,260.1300049,true,true,0
IAN_00001.csv,1,1109,36.984375,0,8717,16:31:00.225,166.1300049,472.9500122,151.6600037,328.4899902,270.519989,324.8299866,259.8599854,true,true,0
IAN_00001.csv,1,1110,37.01953125,0,8718,16:31:00.258,164.3300018,470.3200073,151.5,329.8299866,269.25,324.2799988,259.6300049,true,true,0
IAN_00001.csv,1,1111,37.05859375,0,8719,16:31:00.298,175.0299988,465.6199951,151.3600006,329.2799988,268.8099976,324.0899963,259.3299866,true,true,0
IAN_00001.csv,1,1112,37.078125,0,8720,16:31:00.319,182.9799957,469.7000122,152.3600006,329.8999939,270.7999878,324.2099915,260.1400146,true,true,0
IAN_00001.csv,1,1113,37.11328125,0,8721,16:31:00.354,184.3600006,472.0700073,152.1000061,329.9200134,271.1199951,324.5400085,259.5599976,true,true,0
IAN_00001.csv,1,1114,37.15234375,0,8722,16:31:00.394,172.1300049,471.3099976,-4000,-2000,-2000,324.0700073,258.9299927,false,true,0
IAN_00001.csv,1,1115,37.17578125,0,8723,16:31:00.415,178.1900024,474.4299927,151.8200073,329.6799927,270.5799866,324.1900024,259.3800049,true,true,0
IAN_00001.csv,1,1116,37.2109375,0,8724,16:31:00.449,193.2100067,469.6300049,153.9600067,330.4200134,270.1199951,323.9599915,259.1700134,true,true,0
IAN_00001.csv,1,1117,37.2421875,0,8725,16:31:00.481,217.3300018,462.8800049,-4000,-2000,-2000,324.9299927,258.9100037,false,true,0
IAN_00001.csv,1,1118,37.27734375,0,8726,16:31:00.518,192.1900024,458.7799988,152.3399963,330.25,265.9200134,324.980011,257.0400085,true,true,0
IAN_00001.csv,1,1119,37.34375,0,8727,16:31:00.584,168.5299988,451.7799988,154.2200012,329.9200134,261.6700134,325.019989,255.7299957,true,true,0
IAN_00001.csv,1,1120,37.37109375,0,8728,16:31:00.613,165.6600037,449.8500061,152.1999969,330.1600037,261.3800049,325.5299988,255.0299988,true,true,0
IAN_00001.csv,1,1121,37.40234375,0,8729,16:31:00.643,176.2400055,445.519989,154.6000061,331.2399902,259.8099976,325.1300049,254.1499939,true,true,0
IAN_00001.csv,1,1122,37.43359375,0,8730,16:31:00.674,190.0700073,445.1300049,153.3600006,331.2200012,260.25,325.1300049,253.6900024,true,true,0
IAN_00001.csv,1,1123,37.46875,0,8731,16:31:00.710,192.4299927,430.7399902,156.0399933,331.6499939,255.1699982,325.3500061,252.8899994,true,true,0
IAN_00001.csv,1,1124,37.49609375,0,8732,16:31:00.737,183.6100006,422.6400146,155.9600067,331.1199951,253.3800049,325.2399902,251.6999969,true,true,0
IAN_00001.csv,1,1125,37.52734375,0,8733,16:31:00.769,169.0099945,421.1099854,-4000,-2000,-2000,324.7000122,250.8000031,false,true,0
IAN_00001.csv,1,1126,37.5625,0,8734,16:31:00.801,207.9299927,409.4599915,-4000,-2000,-2000,326.2399902,250.3000031,false,true,0
IAN_00001.csv,1,1127,37.59375,0,8735,16:31:00.833,183.7799988,414.7799988,-4000,-2000,-2000,325.2999878,250.2400055,false,true,0
IAN_00001.csv,1,1128,37.62109375,0,8736,16:31:00.861,201.1499939,411.4100037,-4000,-2000,-2000,325.9700012,250.3699951,false,true,0
IAN_00001.csv,1,1129,37.65625,0,8737,16:31:00.897,218.1900024,408.3200073,-4000,-2000,-2000,326.6300049,250.5500031,false,true,0
IAN_00001.csv,1,1130,37.69140625,0,8738,16:31:00.930,264.75,388.3599854,-4000,-2000,-2000,328.4599915,249.0399933,false,true,0
IAN_00001.csv,1,1131,37.71875,0,8739,16:31:00.958,306.3699951,377.3500061,-4000,-2000,-2000,330.0299988,249.0800018,false,true,0
IAN_00001.csv,1,1132,37.75390625,0,8740,16:31:00.994,311.8500061,374.6499939,-4000,-2000,-2000,330.2399902,248.8699951,false,true,0
IAN_00001.csv,1,1133,37.78515625,0,8741,16:31:01.025,188.6000061,436.3200073,-4000,-2000,-2000,325.3399963,254.4600067,false,true,0
IAN_00001.csv,1,1134,37.80859375,0,8742,16:31:01.050,223.3500061,454.2399902,-4000,-2000,-2000,326.5499878,259.2399902,false,true,0
IAN_00001.csv,1,1135,37.83984375,0,8743,16:31:01.080,226.8500061,452.3299866,-4000,-2000,-2000,326.7000122,259.0400085,false,true,0
IAN_00001.csv,1,1136,37.8828125,0,8744,16:31:01.123,220.1699982,452.769989,-4000,-2000,-2000,326.4400024,258.8399963,false,true,0
IAN_00001.csv,1,1137,37.91015625,0,8745,16:31:01.150,195.4400024,458.519989,-4000,-2000,-2000,325.4599915,258.8699951,false,true,0
IAN_00001.csv,1,1138,37.9375,0,8746,16:31:01.178,195.4400024,458.519989,-4000,-2000,-2000,325.4599915,258.8699951,false,true,0
IAN_00001.csv,1,1139,38.01171875,0,8747,16:31:01.252,204.5599976,452.1799927,160.5599976,333.7099915,266.2200012,328.6499939,258.3900146,true,true,0
IAN_00001.csv,1,1140,38.03125,0,8748,16:31:01.273,165.1300049,458.4899902,159.8800049,333.3699951,265.9200134,328.6499939,258.3900146,true,true,0
IAN_00001.csv,1,1141,38.0703125,0,8749,16:31:01.309,192.2799988,456.4500122,159.9600067,335.4100037,267.2200012,328.5499878,258.4200134,true,true,0
IAN_00001.csv,1,1142,38.09765625,0,8750,16:31:01.339,210.2299957,447.0400085,159.7599945,335.8800049,264.6600037,329.1700134,257.6199951,true,true,0
IAN_00001.csv,1,1143,38.1328125,0,8751,16:31:01.373,222.8200073,442.1600037,157.7799988,337.4899902,264.3299866,329.7900085,257.1600037,true,true,0
IAN_00001.csv,1,1144,38.16796875,0,8752,16:31:01.407,257.8599854,426.3800049,159.6799927,339.8299866,260.9100037,329.5,255.1399994,true,true,0
IAN_00001.csv,1,1145,38.1953125,0,8753,16:31:01.434,248.6399994,424.3800049,159.6600037,338.25,258.7900085,330.8099976,253.9600067,true,true,0
IAN_00001.csv,1,1146,38.234375,0,8754,16:31:01.475,218.0800018,432.7999878,158.2799988,338.1099854,258.519989,330.3399963,253,true,true,0
IAN_00001.csv,1,1147,38.265625,0,8755,16:31:01.506,236.7799988,421.3800049,159.6999969,339.5799866,255.5899963,331.6499939,252.8300018,true,true,0
IAN_00001.csv,1,1148,38.3203125,0,8756,16:31:01.562,257.2099915,408.3099976,160.3200073,342.0799866,254.2700043,332.3399963,252.1600037,true,true,0
IAN_00001.csv,1,1149,38.35546875,0,8757,16:31:01.595,237.7100067,415.019989,159.2400055,339.8299866,254.8300018,331.3900146,252.25,true,true,0
IAN_00001.csv,1,1150,38.37890625,0,8758,16:31:01.617,218.3200073,420.7799988,158.1199951,338.3900146,255.3000031,331.0299988,252.9600067,true,true,0
IAN_00001.csv,1,1151,38.39453125,0,8759,16:31:01.636,223.7200012,415.6300049,159.0399933,339.1300049,254.6799927,331.0299988,252.9600067,true,true,0
IAN_00001.csv,1,1152,38.41796875,0,8760,16:31:01.658,239.7599945,411.6099854,160.1999969,339.8500061,255.0200043,330.9200134,253.0899963,true,true,0
IAN_00001.csv,1,1153,38.4453125,0,8761,16:31:01.687,230.8099976,415.480011,158.6600037,338.8599854,255.4199982,331.2600098,253,true,true,0
IAN_00001.csv,1,1154,38.484375,0,8762,16:31:01.724,238.5700073,414.7000122,159.2200012,340.1700134,255.5599976,331.0100098,253.2400055,true,true,0
IAN_00001.csv,1,1155,38.51953125,0,8763,16:31:01.759,252.3899994,410.7900085,158.8000031,340.1400146,255.6199951,330.8299866,253.3099976,true,true,0
IAN_00001.csv,1,1156,38.54296875,0,8764,16:31:01.784,236.0599976,413.1499939,158.9400024,338.7799988,255.2700043,330.7200012,253.4799957,true,true,0
IAN_00001.csv,1,1157,38.58203125,0,8765,16:31:01.823,223.3600006,419.5299988,158.8800049,338.480011,256.25,330.8999939,252.8099976,true,true,0
